perturbagen	entrez_gene_id	z_score	direction
2115	57149	5.537000000000001	up
2115	2745	6.082000000000001	up
2115	4303	6.1610000000000005	up
2115	4088	6.195	up
2115	10221	7.901	up
2115	5054	8.575	up
2115	1848	10.007	up
2115	4860	10.844000000000001	up
2115	8553	13.45	up
2115	2115	35.824	up
2119	11137	-4.538	down
2119	3337	-4.42	down
2119	831	-4.352	down
2119	1465	-4.137	down
2119	2624	4.287	up
2131	2109	-6.647	down
2131	23210	-6.303999999999999	down
2131	5111	-5.93	down
2131	387	-5.645	down
2131	23597	-5.446000000000001	down
2131	27095	-5.01	down
2131	22934	-4.673	down
2131	9093	-4.544	down
2131	5438	-4.527	down
2131	9112	-4.488	down
2131	6697	-4.467	down
2131	23647	-4.413	down
2131	27242	-4.335	down
2131	7106	-4.228	down
2131	481	-4.141	down
2131	3315	-4.129	down
2131	5223	-4.093	down
2131	51382	-4.087	down
2131	3597	4.255	up
2131	22841	4.329	up
2131	10610	4.513	up
2131	2852	4.605	up
2131	6909	4.624	up
2131	4208	4.644	up
2131	29916	4.689	up
2131	8800	4.766	up
2131	4925	4.805	up
2131	6616	4.833	up
2131	5359	4.9	up
2131	54442	5.033	up
2131	5468	6.164	up
2132	6909	4.206	up
2132	3800	4.462	up
2132	11031	4.691	up
2146	2778	-5.667999999999999	down
2146	51024	-4.545	down
2146	23325	-4.154	down
2146	10245	-4.127	down
2146	9653	4.207	up
2146	5743	4.397	up
2146	6909	5.671	up
2149	7153	-8.633	down
2149	291	-5.945	down
2149	1738	-5.771	down
2149	3638	-5.358	down
2149	60493	-5.317	down
2149	9019	-5.244	down
2149	6697	-5.154	down
2149	10434	-5.132000000000001	down
2149	8204	-5.08	down
2149	10221	-4.99	down
2149	10513	-4.961	down
2149	51635	-4.936	down
2149	54205	-4.821000000000001	down
2149	23326	-4.5889999999999995	down
2149	7750	-4.437	down
2149	6284	-4.303999999999999	down
2149	466	-4.208	down
2149	27095	-4.158	down
2149	11000	4.0569999999999995	up
2149	727	4.334	up
2149	8900	4.356	up
2149	63933	4.88	up
2149	55129	4.979	up
2149	57192	6.0	up
2150	3028	-5.7170000000000005	down
2150	22827	-4.246	down
2152	8518	-6.579	down
2152	7416	-4.282	down
2152	23224	-4.202	down
2152	5096	-4.187	down
2152	22841	4.099	up
2152	1635	4.587	up
2152	116832	4.755	up
2152	6509	5.441	up
2159	10112	-6.4079999999999995	down
2159	4690	-4.077	down
2159	47	4.5360000000000005	up
2159	3551	5.284	up
2167	3028	-4.467	down
2167	6790	-4.317	down
2167	8884	-4.303999999999999	down
2167	9710	4.699	up
2167	27244	5.944	up
2168	51001	-4.83	down
2168	4208	4.322	up
2168	5331	4.336	up
2168	5900	4.888	up
2185	25874	-8.408999999999999	down
2185	1017	-8.155	down
2185	2063	-8.017999999999999	down
2185	79921	-7.877999999999999	down
2185	332	-7.825	down
2185	847	-7.77	down
2185	23647	-7.602	down
2185	6118	-7.579	down
2185	6184	-7.327000000000001	down
2185	5836	-7.272	down
2185	10857	-7.187	down
2185	11232	-7.098	down
2185	22889	-7.007000000000001	down
2185	26511	-7.004	down
2185	142	-6.983	down
2185	54205	-6.945	down
2185	5223	-6.925	down
2185	29937	-6.872000000000001	down
2185	5770	-6.8420000000000005	down
2185	1026	-6.8389999999999995	down
2185	7159	-6.827999999999999	down
2185	4927	-6.774	down
2185	25932	-6.767	down
2185	6284	-6.696000000000001	down
2185	2778	-6.687	down
2185	6009	-6.652	down
2185	10915	-6.644	down
2185	6194	-6.635	down
2185	10285	-6.614	down
2185	10450	-6.603	down
2185	26001	-6.558	down
2185	23588	-6.495	down
2185	2958	-6.4910000000000005	down
2185	10489	-6.457999999999999	down
2185	54541	-6.355	down
2185	2146	-6.324	down
2185	5438	-6.305	down
2185	23076	-6.274	down
2185	9868	-6.24	down
2185	3028	-6.221	down
2185	6390	-6.183	down
2185	84722	-6.172000000000001	down
2185	23512	-6.162999999999999	down
2185	1398	-6.127000000000001	down
2185	9276	-6.0760000000000005	down
2185	22823	-6.037000000000001	down
2185	351	-6.0360000000000005	down
2185	26136	-6.0120000000000005	down
2185	8508	-6.004	down
2185	993	-5.9910000000000005	down
2185	481	-5.9510000000000005	down
2185	291	-5.943	down
2185	5111	-5.912000000000001	down
2185	5547	-5.872000000000001	down
2185	3308	-5.845	down
2185	8878	-5.787999999999999	down
2185	5300	-5.78	down
2185	4860	-5.705	down
2185	10652	-5.683	down
2185	10617	-5.6739999999999995	down
2185	387	-5.651	down
2185	54386	-5.651	down
2185	2745	-5.646	down
2185	2582	-5.612	down
2185	5715	-5.5920000000000005	down
2185	10131	-5.59	down
2185	3329	-5.587999999999999	down
2185	10775	-5.587000000000001	down
2185	10007	-5.539	down
2185	9926	-5.53	down
2185	1891	-5.476	down
2185	3930	-5.459	down
2185	664	-5.4510000000000005	down
2185	56654	-5.421	down
2185	2673	-5.415	down
2185	5440	-5.402	down
2185	9212	-5.401	down
2185	2961	-5.395	down
2185	8574	-5.392	down
2185	23597	-5.39	down
2185	10972	-5.337999999999999	down
2185	10494	-5.327999999999999	down
2185	10362	-5.226	down
2185	10589	-5.212000000000001	down
2185	2222	-5.167000000000001	down
2185	8914	-5.143	down
2185	8624	-5.1370000000000005	down
2185	79071	-5.115	down
2185	9847	-5.073	down
2185	6894	-5.064	down
2185	8243	-5.064	down
2185	1831	-5.003	down
2185	1429	-4.985	down
2185	23658	-4.978	down
2185	6182	-4.973	down
2185	4144	-4.968	down
2185	23326	-4.958	down
2185	5831	-4.952	down
2185	211	-4.927	down
2185	10051	-4.885	down
2185	51382	-4.8839999999999995	down
2185	6622	-4.823	down
2185	9918	-4.7989999999999995	down
2185	27346	-4.792	down
2185	5092	-4.779	down
2185	5110	-4.7669999999999995	down
2185	3725	-4.751	down
2185	51053	-4.706	down
2185	5366	-4.684	down
2185	2956	-4.678	down
2185	831	-4.676	down
2185	80347	-4.657	down
2185	10670	-4.652	down
2185	701	-4.647	down
2185	10730	-4.643	down
2185	11065	-4.643	down
2185	1978	-4.636	down
2185	10559	-4.586	down
2185	1022	-4.582	down
2185	10180	-4.581	down
2185	5889	-4.545	down
2185	51070	-4.538	down
2185	10969	-4.531000000000001	down
2185	39	-4.5169999999999995	down
2185	22794	-4.485	down
2185	7398	-4.4830000000000005	down
2185	4893	-4.474	down
2185	4925	-4.436	down
2185	7153	-4.4319999999999995	down
2185	23077	-4.426	down
2185	7027	-4.39	down
2185	8826	-4.383	down
2185	7157	-4.373	down
2185	10146	-4.364	down
2185	9650	-4.3580000000000005	down
2185	823	-4.292	down
2185	23210	-4.291	down
2185	642	-4.196000000000001	down
2185	11157	-4.181	down
2185	1662	-4.178999999999999	down
2185	64746	-4.178999999999999	down
2185	3611	-4.1739999999999995	down
2185	50865	-4.171	down
2185	2058	-4.16	down
2185	10797	-4.159	down
2185	9375	-4.157	down
2185	9552	-4.154	down
2185	3895	-4.141	down
2185	51116	-4.126	down
2185	22908	-4.101	down
2185	9093	-4.0569999999999995	down
2185	5347	-4.053999999999999	down
2185	79073	-4.053999999999999	down
2185	23443	4.053	up
2185	178	4.075	up
2185	2624	4.124	up
2185	6793	4.141	up
2185	4793	4.173	up
2185	835	4.1930000000000005	up
2185	10954	4.263999999999999	up
2185	652	4.28	up
2185	8851	4.294	up
2185	3122	4.372	up
2185	5108	4.488	up
2185	1635	4.503	up
2185	55837	4.527	up
2185	7852	4.637	up
2185	1052	4.656000000000001	up
2185	84159	4.75	up
2185	6915	4.789	up
2185	23131	4.907	up
2185	5588	4.927	up
2185	55148	4.98	up
2185	8396	4.987	up
2185	23300	5.069	up
2185	1123	5.086	up
2185	5468	5.152	up
2185	23011	5.169	up
2185	5331	5.17	up
2185	355	5.202000000000001	up
2185	57048	5.212000000000001	up
2185	8837	5.235	up
2185	23097	5.315	up
2185	375346	5.332000000000001	up
2185	595	5.343999999999999	up
2185	11031	5.426	up
2185	7874	5.4479999999999995	up
2185	9903	5.568	up
2185	55818	5.586	up
2185	54850	5.681	up
2185	3300	5.722	up
2185	29928	5.767	up
2185	8573	5.8260000000000005	up
2185	2523	5.859	up
2185	8503	5.877000000000001	up
2185	4216	5.944	up
2185	9854	5.955	up
2185	116832	5.972	up
2185	58472	6.02	up
2185	79600	6.02	up
2185	23212	6.034	up
2185	8835	6.07	up
2185	5261	6.0920000000000005	up
2185	8204	6.108	up
2185	154	6.223	up
2185	1616	6.266	up
2185	9712	6.297000000000001	up
2185	85377	6.307	up
2185	2817	6.316	up
2185	1465	6.32	up
2185	84890	6.376	up
2185	23139	6.394	up
2185	4303	6.407	up
2185	4582	6.44	up
2185	5880	6.443	up
2185	55793	6.461	up
2185	1021	6.4910000000000005	up
2185	89910	6.4910000000000005	up
2185	3800	6.513	up
2185	5743	6.537999999999999	up
2185	6772	6.5489999999999995	up
2185	2042	6.55	up
2185	57178	6.656000000000001	up
2185	6347	6.667999999999999	up
2185	5467	6.72	up
2185	9053	6.723	up
2185	1956	6.776	up
2185	7982	6.784	up
2185	3693	6.819	up
2185	50810	6.925	up
2185	2048	6.928	up
2185	56924	6.997000000000001	up
2185	10557	7.007000000000001	up
2185	148022	7.063	up
2185	6714	7.063	up
2185	323	7.065	up
2185	1870	7.097	up
2185	6464	7.111000000000001	up
2185	6804	7.152	up
2185	54438	7.207999999999999	up
2185	7099	7.2410000000000005	up
2185	25987	7.2589999999999995	up
2185	23410	7.277	up
2185	8800	7.3	up
2185	5583	7.327999999999999	up
2185	55620	7.351	up
2185	80746	7.676	up
2185	9517	7.815	up
2185	3416	7.819	up
2185	1958	7.834	up
2185	6709	7.936	up
2185	11325	7.992999999999999	up
2185	51160	8.0	up
2185	4851	8.013	up
2185	1950	8.072000000000001	up
2185	5777	8.09	up
2185	10057	8.168	up
2185	51005	8.309	up
2185	10513	8.382	up
2185	8821	8.397	up
2185	2690	8.577	up
2185	9710	8.585	up
2185	22841	8.636000000000001	up
2185	843	8.637	up
2185	4208	8.644	up
2185	6696	8.735	up
2185	57192	8.832	up
2185	976	8.84	up
2185	10610	9.009	up
2185	6616	9.065	up
2185	3108	9.08	up
2185	2115	9.183	up
2185	10320	9.22	up
2185	2920	9.256	up
2185	8550	9.38	up
2185	7043	9.412	up
2185	80204	9.472999999999999	up
2185	6909	9.624	up
2185	54807	9.638	up
2185	5971	9.647	up
2185	6509	9.729	up
2185	9697	9.815	up
2185	5720	9.892000000000001	up
2185	2736	9.927	up
2185	10046	9.972999999999999	up
2185	23338	10.0	up
2185	23670	10.0	up
2185	25966	10.0	up
2185	2597	10.0	up
2185	2770	10.0	up
2185	2810	10.0	up
2185	2908	10.0	up
2185	3385	10.0	up
2185	3553	10.0	up
2185	3909	10.0	up
2185	4638	10.0	up
2185	4846	10.0	up
2185	4850	10.0	up
2185	5058	10.0	up
2185	54681	10.0	up
2185	55604	10.0	up
2185	695	10.0	up
2185	7048	10.0	up
2185	7849	10.0	up
2185	79643	10.0	up
2189	23212	-4.888	down
2189	22827	-4.471	down
2189	2109	-4.463	down
2189	26001	4.0680000000000005	up
2189	6804	4.0680000000000005	up
2189	25932	4.091	up
2189	9053	4.092	up
2189	873	4.401	up
2189	2353	4.508	up
2189	5971	5.236000000000001	up
2189	3337	5.528	up
2189	1465	5.5329999999999995	up
2189	3206	5.88	up
2189	25966	5.9270000000000005	up
2189	23300	6.232	up
2189	7867	6.277	up
2189	9016	9.186	up
2193	50810	-5.973	down
2193	5440	-5.075	down
2193	124583	-5.0489999999999995	down
2193	6284	-4.5760000000000005	down
2193	1738	-4.319	down
2193	11137	-4.298	down
2193	4860	-4.294	down
2193	51053	-4.288	down
2193	8243	-4.149	down
2193	10559	-4.103	down
2193	11284	4.073	up
2193	85377	4.544	up
2203	7088	-5.971	down
2203	2063	-4.933	down
2203	1398	-4.247	down
2203	26001	-4.171	down
2203	1956	4.45	up
2203	8312	4.486000000000001	up
2212	3157	4.275	up
2222	23338	4.463	up
2224	58478	-4.337	down
2224	10270	5.728	up
2232	51375	-5.412000000000001	down
2232	6461	-4.655	down
2232	6804	4.052	up
2232	11142	4.531000000000001	up
2232	80204	7.013	up
2235	5366	4.56	up
2237	5347	-5.871	down
2237	3925	-5.011	down
2237	11065	-4.393	down
2237	10112	-4.253	down
2237	1647	4.181	up
2237	8349	4.371	up
2243	26136	-6.141	down
2243	22934	-6.05	down
2243	5111	-5.303	down
2243	2778	-4.843999999999999	down
2243	51021	-4.713	down
2243	10059	-4.696000000000001	down
2243	10038	-4.669	down
2243	55127	-4.466	down
2243	6304	4.455	up
2243	4925	4.539	up
2243	56997	4.888	up
2243	55008	4.925	up
2243	4851	5.867999999999999	up
2243	178	6.358	up
2254	85236	-7.182	down
2254	5096	-4.857	down
2254	1001	-4.225	down
2254	8800	4.138	up
2260	6919	-5.104	down
2260	51071	-4.956	down
2260	7157	-4.484	down
2260	23588	-4.44	down
2260	2109	-4.24	down
2260	22796	-4.2139999999999995	down
2260	79902	-4.061	down
2260	2274	4.098	up
2260	8061	4.662	up
2260	6347	5.003	up
2260	2353	5.439	up
2260	4616	6.88	up
2260	1848	8.182	up
2260	7538	8.19	up
2260	1958	11.198	up
2261	2778	-4.5280000000000005	down
2261	9053	7.6339999999999995	up
2266	5880	-5.787999999999999	down
2266	8270	-4.317	down
2266	29937	-4.092	down
2266	375346	5.5489999999999995	up
2268	10038	-6.224	down
2268	5096	-5.184	down
2268	54205	-4.518	down
2268	25874	-4.364	down
2268	29082	-4.284	down
2268	23326	-4.236000000000001	down
2268	8553	4.109	up
2268	55620	4.166	up
2268	7159	4.251	up
2268	1514	4.2589999999999995	up
2268	3337	4.273	up
2268	5997	4.313	up
2268	5359	4.489	up
2268	727	4.638	up
2268	3725	4.837	up
2268	5058	4.837	up
2268	7538	5.056	up
2268	4864	5.295	up
2268	55008	6.242000000000001	up
2268	3383	6.244	up
2268	4312	7.497999999999999	up
2274	5018	-4.1419999999999995	down
2287	54807	-4.203	down
2287	5708	-4.081	down
2287	80204	4.5889999999999995	up
2302	54541	-8.05	down
2302	994	-7.56	down
2302	949	-5.899	down
2302	5831	-4.563	down
2302	7867	-4.408	down
2302	11232	-4.404	down
2302	8870	-4.3469999999999995	down
2302	54205	-4.226	down
2302	51203	-4.199	down
2302	9289	-4.183	down
2302	54512	-4.1739999999999995	down
2302	5300	4.12	up
2302	57406	4.211	up
2302	11072	4.265	up
2302	5108	4.383	up
2302	9712	4.446000000000001	up
2302	23038	4.448	up
2302	4860	4.488	up
2302	7485	4.578	up
2302	55793	4.663	up
2302	51382	4.671	up
2302	23635	4.743	up
2302	3480	4.805	up
2302	9267	4.8389999999999995	up
2302	572	4.965	up
2302	1848	5.353	up
2302	8444	5.369	up
2302	80212	5.4639999999999995	up
2302	10150	5.614	up
2302	9854	5.676	up
2302	672	5.744	up
2302	7158	5.779	up
2302	6304	6.145	up
2302	9738	6.266	up
2302	55008	6.684	up
2302	4925	6.865	up
2302	23410	7.0760000000000005	up
2302	8607	7.169	up
2302	9016	7.352	up
2302	3486	7.617000000000001	up
2302	976	8.962	up
2302	11142	10.043	up
2302	79600	17.241	up
2305	124583	-4.739	down
2309	5529	-4.6530000000000005	down
2309	3480	4.204	up
2309	25966	4.349	up
2309	23378	5.204	up
2309	4303	5.4270000000000005	up
2309	2065	5.841	up
2313	10617	-7.979	down
2313	8870	-6.386	down
2313	54499	-6.093999999999999	down
2313	23647	-5.877999999999999	down
2313	9128	-5.864	down
2313	5111	-5.66	down
2313	5092	-5.376	down
2313	466	-5.297000000000001	down
2313	2274	-5.263999999999999	down
2313	26520	-5.244	down
2313	10273	-5.15	down
2313	3312	-5.145	down
2313	54512	-5.0680000000000005	down
2313	9531	-5.062	down
2313	9112	-5.0360000000000005	down
2313	54881	-4.994	down
2313	392	-4.923	down
2313	8678	-4.906000000000001	down
2313	23325	-4.755	down
2313	55699	-4.6610000000000005	down
2313	9133	-4.614	down
2313	7153	-4.564	down
2313	332	-4.562	down
2313	91137	-4.544	down
2313	5782	-4.532	down
2313	10450	-4.4830000000000005	down
2313	55256	-4.4639999999999995	down
2313	54733	-4.422	down
2313	23597	-4.3919999999999995	down
2313	6499	-4.3469999999999995	down
2313	22934	-4.319	down
2313	8731	-4.245	down
2313	5347	-4.1930000000000005	down
2313	1429	-4.166	down
2313	55748	-4.163	down
2313	1635	-4.115	down
2313	27095	-4.093	down
2313	2745	-4.053	down
2313	29928	4.062	up
2313	5788	4.154	up
2313	4851	4.285	up
2313	7077	4.2860000000000005	up
2313	10962	4.515	up
2313	3553	4.55	up
2313	5154	4.696000000000001	up
2313	2896	4.717	up
2313	27244	5.06	up
2313	64781	5.159	up
2313	54442	5.428999999999999	up
2313	7852	5.4879999999999995	up
2313	57192	5.582999999999999	up
2313	22809	6.375	up
2313	64080	6.485	up
2313	3162	7.327000000000001	up
2313	4303	7.622000000000001	up
2321	10493	-4.631	down
2321	2625	5.3420000000000005	up
2321	25825	5.361000000000001	up
2322	91949	-5.309	down
2322	3337	-4.946000000000001	down
2322	10206	-4.857	down
2322	4783	-4.694	down
2322	9531	-4.67	down
2322	51026	-4.565	down
2322	51569	-4.5169999999999995	down
2322	65057	-4.515	down
2322	9961	-4.397	down
2322	54541	-4.343	down
2322	1647	-4.18	down
2322	50865	-4.084	down
2322	3930	4.052	up
2322	291	4.0680000000000005	up
2322	142	4.072	up
2322	3066	4.104	up
2322	22809	4.243	up
2322	3398	4.33	up
2322	57192	4.371	up
2322	27336	4.809	up
2322	23300	4.877	up
2322	54499	5.079	up
2322	3028	5.105	up
2322	79643	5.331	up
2322	5925	5.832000000000001	up
2324	3303	4.643	up
2353	7168	-11.588	down
2353	55256	-9.884	down
2353	23326	-9.152999999999999	down
2353	7106	-8.976	down
2353	10962	-8.201	down
2353	51719	-7.952999999999999	down
2353	1666	-7.562	down
2353	8878	-7.308	down
2353	3988	-7.301	down
2353	310	-7.091	down
2353	3486	-7.079	down
2353	8821	-6.598	down
2353	1846	-6.566	down
2353	54541	-6.511	down
2353	665	-6.456	down
2353	9847	-6.225	down
2353	51071	-6.111000000000001	down
2353	56654	-6.026	down
2353	23338	-5.959	down
2353	5108	-5.718	down
2353	1848	-5.643	down
2353	57019	-5.584	down
2353	5782	-5.362	down
2353	8520	-5.343	down
2353	10190	-5.306	down
2353	3157	-5.276	down
2353	11007	-5.088	down
2353	1153	-5.087	down
2353	84890	-5.075	down
2353	9128	-5.043	down
2353	9134	-5.016	down
2353	8870	-4.981	down
2353	533	-4.941	down
2353	55699	-4.933	down
2353	5708	-4.92	down
2353	23463	-4.886	down
2353	23585	-4.838	down
2353	1643	-4.813	down
2353	26020	-4.7860000000000005	down
2353	8204	-4.777	down
2353	7319	-4.74	down
2353	8574	-4.713	down
2353	23658	-4.658	down
2353	25932	-4.603	down
2353	5300	-4.599	down
2353	8243	-4.505	down
2353	10013	-4.461	down
2353	3162	-4.423	down
2353	25874	-4.4	down
2353	27346	-4.387	down
2353	2222	-4.383	down
2353	23325	-4.34	down
2353	2037	-4.324	down
2353	23522	-4.32	down
2353	1026	-4.314	down
2353	26227	-4.221	down
2353	23014	-4.217	down
2353	39	-4.187	down
2353	1070	-4.14	down
2353	3033	-4.129	down
2353	9133	-4.121	down
2353	57149	-4.085	down
2353	4927	4.073	up
2353	4208	4.09	up
2353	64428	4.1530000000000005	up
2353	3964	4.184	up
2353	4088	4.249	up
2353	10123	4.3	up
2353	84159	4.375	up
2353	9455	4.461	up
2353	10610	4.495	up
2353	22905	4.53	up
2353	10206	4.538	up
2353	55011	4.562	up
2353	4783	4.598	up
2353	30836	4.672	up
2353	10695	4.69	up
2353	51385	4.744	up
2353	7538	4.763	up
2353	5909	4.779	up
2353	3480	4.9510000000000005	up
2353	79961	4.963	up
2353	9289	4.9719999999999995	up
2353	4794	5.152	up
2353	2736	5.275	up
2353	25966	5.359	up
2353	5355	5.367999999999999	up
2353	51422	5.377000000000001	up
2353	7074	5.4110000000000005	up
2353	2852	5.438	up
2353	8061	5.484	up
2353	4793	5.6770000000000005	up
2353	9053	5.968999999999999	up
2353	4860	6.249	up
2353	10221	6.281000000000001	up
2353	2810	6.315	up
2353	2274	6.702999999999999	up
2353	11072	6.912000000000001	up
2353	56924	7.097	up
2353	1282	7.4479999999999995	up
2353	9903	7.487	up
2353	5997	7.664	up
2353	4609	8.632	up
2353	57406	9.339	up
2353	4312	11.606	up
2355	4609	-4.42	down
2355	10962	-4.117	down
2355	8503	4.168	up
2355	6909	4.251	up
2355	727	4.2589999999999995	up
2355	2065	4.486000000000001	up
2355	6696	5.815	up
2355	3486	6.882000000000001	up
2475	3337	-4.686	down
2494	11168	-4.29	down
2494	5603	4.638999999999999	up
2494	5331	5.084	up
2495	1738	-5.154	down
2512	5018	-6.476	down
2512	55699	-5.55	down
2512	11011	-4.513999999999999	down
2512	3308	-4.188	down
2512	54442	4.166	up
2512	28969	4.226	up
2512	6793	4.263999999999999	up
2512	29916	4.44	up
2512	55038	4.524	up
2512	5211	5.115	up
2512	4200	5.3839999999999995	up
2512	9053	5.7989999999999995	up
2512	26001	7.513999999999999	up
2516	57192	5.03	up
2523	80204	4.834	up
2523	25966	5.038	up
2534	5889	-4.683	down
2534	11168	-4.3580000000000005	down
2534	85377	4.455	up
2534	5331	4.481	up
2534	10451	4.989	up
2538	991	-4.604	down
2538	5331	4.147	up
2539	3303	-5.2170000000000005	down
2539	8678	-4.168	down
2539	9488	5.504	up
2542	10112	-7.782	down
2542	9133	-7.521	down
2542	3925	-7.382000000000001	down
2542	5111	-6.825	down
2542	7153	-6.452000000000001	down
2542	983	-6.4239999999999995	down
2542	332	-6.385	down
2542	991	-6.3020000000000005	down
2542	890	-6.194	down
2542	11004	-6.051	down
2542	3315	-5.782	down
2542	26292	-5.487	down
2542	5050	-5.436	down
2542	11200	-5.42	down
2542	994	-5.377000000000001	down
2542	10362	-5.349	down
2542	5347	-5.324	down
2542	5696	-5.242999999999999	down
2542	8520	-5.202000000000001	down
2542	5092	-5.162000000000001	down
2542	7105	-5.084	down
2542	5982	-5.026	down
2542	5300	-5.0089999999999995	down
2542	2146	-4.977	down
2542	11007	-4.946000000000001	down
2542	26520	-4.933	down
2542	2037	-4.865	down
2542	3028	-4.846	down
2542	5096	-4.843	down
2542	11098	-4.825	down
2542	6697	-4.811	down
2542	5836	-4.794	down
2542	6117	-4.775	down
2542	3930	-4.72	down
2542	10051	-4.7139999999999995	down
2542	5720	-4.694	down
2542	11168	-4.588	down
2542	25839	-4.561	down
2542	481	-4.553999999999999	down
2542	5018	-4.553	down
2542	10059	-4.537	down
2542	51071	-4.529	down
2542	9847	-4.434	down
2542	54733	-4.416	down
2542	1983	-4.327	down
2542	128	-4.08	down
2542	51293	-4.072	down
2542	899	-4.07	down
2542	1738	-4.067	down
2542	5583	4.056	up
2542	3566	4.083	up
2542	2185	4.12	up
2542	4793	4.132	up
2542	3383	4.146	up
2542	5788	4.175	up
2542	8349	4.33	up
2542	23368	4.387	up
2542	23131	4.391	up
2542	3775	4.423	up
2542	9854	4.488	up
2542	2309	4.533	up
2542	6915	4.586	up
2542	64746	4.588	up
2542	5971	4.611000000000001	up
2542	1026	4.717	up
2542	4303	4.837	up
2542	4312	4.855	up
2542	4791	4.8660000000000005	up
2542	11014	4.968999999999999	up
2542	23378	5.046	up
2542	813	5.112	up
2542	9276	5.135	up
2542	8878	5.186	up
2542	4864	5.239	up
2542	5106	5.296	up
2542	7538	5.357	up
2542	51026	5.428999999999999	up
2542	29978	5.515	up
2542	4846	5.718	up
2542	9709	6.539	up
2542	2673	6.558	up
2542	4925	7.1160000000000005	up
2542	868	7.452999999999999	up
2542	79947	8.026	up
2547	58472	4.555	up
2548	695	4.971	up
2548	5927	5.29	up
2548	29916	5.308	up
2549	11031	4.828	up
2550	83743	-6.062	down
2550	9690	-5.088	down
2550	5347	-4.959	down
2550	5018	-4.8469999999999995	down
2550	1861	-4.718	down
2550	5300	-4.71	down
2550	23658	-4.5169999999999995	down
2550	840	-4.496	down
2550	1845	-4.4910000000000005	down
2550	79080	-4.4239999999999995	down
2550	27095	-4.416	down
2550	9868	-4.1419999999999995	down
2550	5827	4.07	up
2550	230	4.363	up
2550	9928	4.461	up
2550	57192	4.473	up
2550	780	4.64	up
2550	64746	4.729	up
2550	9016	4.751	up
2550	57406	5.319	up
2550	835	5.441	up
2553	5300	-5.615	down
2553	991	-5.537999999999999	down
2553	994	-4.975	down
2553	332	-4.529	down
2553	10493	-4.521	down
2553	3682	-4.327	down
2553	5050	-4.21	down
2553	23378	4.331	up
2553	23212	4.467	up
2553	57048	5.466	up
2553	2553	18.779	up
2588	10131	-4.125	down
2588	5900	4.1819999999999995	up
2588	5331	4.416	up
2588	2778	4.4639999999999995	up
2588	10237	4.524	up
2588	9709	6.792000000000001	up
2588	4925	6.916	up
2592	2064	-4.3069999999999995	down
2592	9016	4.159	up
2593	10921	-6.986000000000001	down
2593	27242	-6.876	down
2593	9988	-6.635	down
2593	9261	-6.484	down
2593	51293	-6.474	down
2593	5986	-6.143	down
2593	10329	-5.827999999999999	down
2593	7358	-5.827999999999999	down
2593	56889	-5.774	down
2593	51015	-5.627999999999999	down
2593	29082	-5.506	down
2593	7750	-5.212000000000001	down
2593	55748	-5.069	down
2593	51719	-4.803999999999999	down
2593	23368	-4.695	down
2593	5889	-4.606	down
2593	5747	-4.59	down
2593	54915	-4.487	down
2593	1029	-4.332	down
2593	11142	-4.272	down
2593	2920	4.223	up
2593	22841	6.523	up
2597	2109	-5.857	down
2597	4282	-5.631	down
2597	1500	-5.439	down
2597	22934	-4.856	down
2597	5111	-4.405	down
2597	5468	4.056	up
2597	4208	4.121	up
2597	2908	4.176	up
2597	23443	5.211	up
2615	23658	-5.3660000000000005	down
2615	1282	-4.475	down
2615	10237	4.216	up
2615	29911	4.332	up
2615	7494	4.513999999999999	up
2615	4925	6.68	up
2615	9709	8.701	up
2624	22796	-7.019	down
2624	23325	-4.529	down
2624	5287	-4.371	down
2624	116832	-4.352	down
2624	332	-4.106	down
2624	1282	4.1	up
2624	1514	4.131	up
2624	3280	4.162	up
2624	4303	4.4030000000000005	up
2624	2920	4.42	up
2624	9143	4.4830000000000005	up
2624	4016	4.628	up
2624	23338	4.662	up
2624	50810	4.68	up
2624	3988	4.716	up
2624	2769	4.732	up
2624	2745	4.811	up
2624	58472	5.073	up
2624	4067	5.291	up
2624	5331	5.858	up
2624	56924	6.23	up
2624	4200	6.2410000000000005	up
2624	6696	6.585	up
2624	9467	6.652	up
2625	29082	-5.614	down
2625	55818	-5.329	down
2625	6659	-5.322	down
2625	10362	-5.052	down
2625	7153	-4.641	down
2625	831	-4.136	down
2625	5971	4.102	up
2625	23338	4.575	up
2625	3280	4.5760000000000005	up
2625	8985	4.593999999999999	up
2625	4312	5.167000000000001	up
2625	79143	5.202000000000001	up
2625	2745	5.619	up
2625	1514	7.324	up
2625	1026	7.4479999999999995	up
2629	51335	4.155	up
2629	2673	4.271	up
2629	25825	4.607	up
2629	25966	5.564	up
2629	9709	8.139	up
2629	4925	8.24	up
2634	5900	4.059	up
2634	5331	4.38	up
2634	9183	4.4239999999999995	up
2634	9016	5.571000000000001	up
2645	5111	-10.105	down
2645	2109	-7.417999999999999	down
2645	8508	-7.36	down
2645	3930	-7.296	down
2645	55699	-6.5520000000000005	down
2645	310	-6.356	down
2645	51382	-6.273	down
2645	1643	-6.154	down
2645	58533	-6.121	down
2645	5108	-5.976	down
2645	8731	-5.861000000000001	down
2645	644	-5.8229999999999995	down
2645	8574	-5.711	down
2645	9761	-5.686	down
2645	5018	-5.651	down
2645	9961	-5.562	down
2645	55748	-5.454	down
2645	11344	-5.4270000000000005	down
2645	27095	-5.343999999999999	down
2645	10670	-5.321000000000001	down
2645	11041	-5.242999999999999	down
