perturbagen	down-imputed	down-measured	up-imputed	up-measured
9817	139	97	350	106
9826	11	7	2	7
9829	0	2	1	0
9831	48	57	57	56
9833	53	30	20	19
9841	14	13	7	15
9842	2	9	1	1
9847	2	18	1	12
9851	6	33	7	13
9854	13	29	7	26
9867	24	50	21	32
9868	9	28	5	7
9869	12	43	23	26
9870	1	16	2	10
9871	3	40	5	14
9874	1	5	2	2
9886	44	34	13	15
9887	3	13	6	19
9891	3	19	6	8
9897	76	64	36	62
9898	3	10	3	3
9900	7	36	8	21
9903	2	10	2	0
9908	7	8	3	3
9915	7	28	7	10
9917	0	9	1	3
9918	3	7	1	4
9919	8	11	3	9
9924	170	92	89	56
9925	1	8	1	6
9926	2	4	0	4
9928	1	11	1	3
9929	4	22	3	10
9939	5	10	4	6
9942	0	1	0	1
9943	7	10	4	6
9945	1	15	1	7
9950	0	2	1	0
9955	1	8	0	4
9958	2	15	2	5
9961	14	21	10	8
9966	7	24	3	17
9967	0	12	0	7
9971	4	8	1	6
9975	2	8	0	0
9978	5	17	5	6
9988	65	44	40	29
9989	46	58	20	28
10000	40	59	21	48
10001	2	11	2	12
10007	43	51	58	26
10010	4	16	4	8
10013	189	120	329	129
10014	23	39	5	17
10018	6	14	5	6
10019	3	10	1	2
10020	104	108	61	104
10023	11	36	7	11
10026	4	16	2	5
10038	466	259	534	223
10046	4	3	3	1
10048	5	21	5	7
10049	5	17	5	8
10051	2	12	3	3
10057	18	47	11	16
10058	84	51	31	33
10059	6	14	5	5
10061	1	14	1	9
10062	0	8	2	4
10078	8	14	3	7
10084	2	22	1	11
10087	0	0	0	1
10092	5	9	1	6
10093	1	11	5	5
10094	6	22	2	5
10095	2	8	1	3
10096	3	10	5	6
10097	3	13	1	5
10099	9	25	5	4
10105	1	15	3	4
10109	3	25	4	11
10110	1	2	0	0
10111	17	33	10	14
10112	12	19	4	6
10113	62	56	23	18
10114	0	19	3	5
10123	1	8	0	4
10125	7	24	4	10
10127	58	78	26	72
10128	2	13	1	4
10131	3	12	2	6
10135	4	18	5	8
10138	24	54	13	35
10139	2	17	3	5
10142	14	37	11	12
10146	25	40	20	28
10149	9	30	4	16
10150	8	13	4	4
10153	25	38	7	14
10154	1	0	1	1
10161	2	8	5	4
10165	4	22	3	2
10166	2	18	2	7
10174	4	21	2	4
10180	5	8	2	1
10188	1	4	2	2
10190	2	15	0	2
10196	3	9	0	2
10198	3	4	3	4
10201	2	17	3	5
10202	19	38	11	12
10206	123	61	152	62
10214	3	9	0	1
10221	7	24	11	17
10227	0	20	2	7
10237	42	22	11	21
10241	2	16	1	0
10245	28	14	3	3
10247	2	22	10	11
10250	13	36	14	30
10252	2	17	10	9
10253	20	45	8	21
10254	28	45	23	16
10257	2	3	1	1
10267	11	25	4	7
10269	6	13	2	6
10270	16	32	19	11
10273	25	12	5	0
10276	9	33	7	13
10284	10	45	8	26
10285	20	39	14	14
10287	21	40	8	10
10289	1	20	8	9
10290	2	24	3	11
10295	0	6	5	2
10298	11	27	5	12
10308	2	3	3	5
10312	39	52	22	55
10314	1	18	4	2
10318	143	89	166	89
10320	6	14	3	7
10325	6	9	2	4
10327	616	190	384	204
10329	53	62	41	31
10336	5	8	1	5
10342	4	13	0	6
10352	231	111	95	116
10362	5	8	2	6
10365	9	26	6	15
10379	2	17	0	0
10381	51	58	21	27
10383	3	22	4	2
10390	4	7	4	6
10392	12	37	5	14
10395	5	13	1	6
10397	2	18	4	5
10398	0	7	2	6
10400	3	10	3	7
10401	4	15	1	3
10406	9	27	5	16
10412	1	6	1	6
10413	24	29	11	10
10420	0	5	1	6
10421	6	29	5	9
10423	7	8	3	4
10427	0	12	1	5
10432	3	19	4	3
10434	14	14	0	3
10437	5	11	2	3
10444	6	34	2	25
10447	1	28	3	14
10450	167	99	213	82
10451	6	35	10	4
10452	5	16	2	9
10456	1	8	1	2
10460	5	22	3	3
10461	1	6	1	6
10465	11	36	14	24
10468	5	25	6	16
10472	3	5	3	8
10473	10	34	6	21
10474	9	9	7	12
10475	6	20	11	3
10476	4	24	5	6
10477	5	30	8	11
10481	0	4	2	1
10482	139	93	56	92
10488	4	8	4	3
10489	1	15	3	4
10491	4	17	3	10
10493	21	22	32	14
10494	48	64	46	26
10497	16	32	5	15
10499	4	4	4	0
10513	2	7	2	3
10519	1	5	2	0
10523	57	58	35	32
10524	8	32	4	20
10525	45	71	27	59
10533	30	44	20	14
10538	0	9	3	12
10544	122	81	53	71
10552	0	14	3	8
10553	2	5	0	4
10554	9	13	6	11
10555	13	25	11	19
10557	26	33	20	18
10558	8	26	2	8
10559	49	70	68	39
10574	12	43	46	23
10587	3	11	0	8
10589	8	20	2	11
10595	1	17	1	10
10600	9	29	2	8
10606	11	4	2	2
10607	5	23	6	11
10608	2	9	1	3
10610	1	7	2	6
10613	5	16	2	3
10614	18	49	9	12
10616	11	41	17	16
10617	74	47	64	39
10621	13	38	7	5
10623	4	25	5	22
10626	2	14	1	7
10628	9	21	6	6
10632	10	33	9	17
10641	59	46	76	40
10642	15	29	6	14
10643	6	10	6	8
10644	14	24	7	11
10645	6	39	7	15
10651	7	23	11	18
10652	28	36	56	27
10654	1	12	1	6
10657	38	46	24	28
10664	19	43	13	36
10668	4	20	7	5
10670	19	22	4	9
10671	4	27	3	9
10672	7	9	3	11
10673	6	12	2	7
10681	5	22	8	9
10682	149	88	165	55
10691	6	28	4	7
10694	5	43	20	12
10695	4	12	2	0
10721	4	4	0	0
10723	3	17	3	4
10725	5	13	2	7
10730	331	127	306	135
10732	16	58	20	32
10733	24	21	47	34
10736	8	11	7	8
10745	1	2	0	9
10746	2	11	0	3
10755	4	9	4	4
10765	0	8	3	3
10769	21	29	5	12
10771	14	30	4	8
10775	73	68	22	57
10776	5	12	3	7
10781	3	13	1	8
10782	2	11	3	5
10783	7	28	5	5
10793	19	19	15	11
10795	7	3	4	0
10797	479	163	438	172
10810	4	15	8	11
10813	8	24	3	8
10818	4	12	2	0
10827	14	42	15	29
10841	4	14	1	3
10845	4	6	3	1
10856	195	97	121	97
10857	0	3	0	3
10868	29	59	41	42
10873	3	29	3	11
10886	5	19	10	13
10887	0	17	6	2
10888	26	45	23	22
10891	4	17	6	7
10892	19	29	9	16
10898	11	32	4	12
10901	6	27	4	8
10902	1	3	0	0
10904	9	22	13	13
10906	1	17	7	7
10914	65	68	46	36
10915	5	18	2	10
10919	4	4	1	1
10921	35	38	36	25
10922	0	0	1	1
10923	9	36	6	6
10928	6	22	2	13
10929	4	18	5	13
10933	6	18	3	3
10939	9	30	10	23
10943	21	37	16	16
10950	0	4	1	0
10951	1	12	1	0
10953	20	38	26	27
10954	4	26	3	15
10955	26	37	5	12
10957	9	13	12	9
10962	7	19	2	9
10969	14	11	5	4
10971	18	31	13	17
10972	220	107	290	83
10973	15	14	0	9
10975	1	13	2	3
10987	4	16	3	9
10988	16	28	10	9
10991	13	43	23	22
11000	5	11	5	7
11004	36	48	40	27
11007	10	21	2	10
11011	11	34	8	13
11014	44	42	13	21
11015	46	66	34	47
11019	6	23	5	18
11031	3	16	1	9
11035	21	51	13	24
11040	4	15	5	7
11044	18	40	17	23
11057	21	19	9	25
11065	17	37	9	19
11072	12	16	2	2
11073	2	17	6	5
11083	34	74	32	52
11098	1	12	1	5
11099	3	5	4	0
11105	7	20	3	10
11108	12	25	2	9
11112	5	14	2	8
11113	20	39	15	15
11116	23	34	5	15
11124	3	18	16	9
11129	3	9	6	7
11136	5	24	2	4
11137	3	7	1	3
11140	10	22	5	4
11142	19	47	24	21
11143	2	23	4	11
11151	3	12	1	9
11154	1	1	1	1
11156	4	15	2	4
11157	1	16	4	7
11162	28	39	20	30
11164	37	42	18	28
11168	3	18	9	10
11179	1	16	2	4
11180	6	24	1	6
11182	4	14	3	7
11183	0	3	1	0
11184	1	2	0	1
11186	7	8	1	3
11188	5	18	4	3
11197	4	4	7	1
11198	4	24	5	11
11200	38	53	12	33
11212	2	15	0	6
11213	1	5	1	1
11214	17	34	13	10
11215	13	26	4	11
11230	69	71	35	29
11232	17	26	6	12
11243	39	64	51	26
11245	23	56	12	20
11254	6	36	3	6
11257	2	11	4	7
11262	9	29	6	10
11267	4	17	3	6
11284	111	71	67	70
11315	16	26	4	8
11319	3	18	7	10
11320	2	14	1	4
11325	57	64	44	46
11329	2	11	3	1
11331	22	41	48	32
11333	3	13	2	1
11335	3	5	3	1
11336	5	20	4	9
11340	31	39	15	13
11343	45	61	34	36
11344	26	30	23	12
22794	23	44	14	33
22796	1	27	7	6
22806	0	1	0	1
22809	13	11	7	8
22818	100	81	83	79
22823	73	77	40	64
22827	296	103	172	63
22828	8	27	2	9
22832	6	28	8	14
22841	5	7	4	2
22848	0	7	2	2
22850	1	3	2	3
22853	1	1	0	0
22858	0	0	0	1
22859	13	16	5	18
22868	0	5	2	3
22877	13	40	5	5
22883	1	6	0	0
22887	31	44	45	31
22889	32	52	29	26
22891	6	15	4	1
22894	2	10	2	6
22901	0	1	0	0
22903	2	5	0	2
22905	9	21	7	2
22908	2	10	0	3
22921	4	16	1	3
22926	198	99	129	133
22928	0	1	0	3
22930	4	15	3	9
22933	12	16	5	11
22934	21	24	22	22
22937	4	20	7	13
22938	43	55	95	45
22941	4	9	6	0
22943	7	24	3	3
22944	1	5	2	4
22949	8	22	3	5
22954	5	7	2	3
22955	9	20	3	13
22978	42	60	29	20
22983	0	0	1	0
23011	8	33	4	8
23012	3	7	1	1
23013	6	19	5	9
23014	6	23	6	3
23028	2	3	0	4
23029	46	60	28	34
23030	2	9	1	5
23031	0	2	1	0
23035	7	24	5	3
23038	10	14	1	4
23039	1	10	1	1
23043	1	13	1	3
23046	4	18	6	5
23047	1	21	1	5
23049	1	5	1	5
23057	2	15	4	6
23061	2	39	5	14
23062	1	8	1	1
23066	2	10	3	7
23067	4	8	1	1
23075	33	59	51	37
23076	2	18	1	0
23077	2	10	0	2
23081	10	33	6	11
23097	9	18	4	20
23102	11	33	7	17
23118	20	62	14	29
23119	6	18	5	7
23129	0	2	0	2
23131	15	20	7	7
23135	0	2	1	0
23139	53	32	62	29
23142	6	13	4	12
23149	11	47	3	21
23161	6	26	5	4
23178	1	1	1	2
23186	3	18	4	7
23192	1	5	2	2
23196	0	8	3	3
23200	36	38	27	22
23210	9	36	9	6
23211	1	8	5	9
23212	13	36	16	16
23223	18	39	9	20
23224	8	20	5	8
23235	2	9	2	4
23236	1	2	0	4
23239	2	30	4	10
23240	3	3	1	1
23242	3	10	1	3
23244	62	59	25	38
23252	9	42	11	3
23266	4	16	0	3
23271	1	31	3	13
23274	7	20	5	6
23291	1	8	2	8
23300	3	16	2	4
23303	0	8	1	1
23305	6	10	6	1
23314	5	10	3	8
23321	6	28	3	7
23325	1	11	3	0
23326	22	38	8	20
23335	3	7	1	3
23338	14	29	1	4
23344	36	71	55	19
23345	7	7	0	2
23355	2	12	3	2
23361	13	19	8	9
23365	1	6	1	0
23368	7	22	6	9
23369	3	21	2	15
23378	26	57	20	16
23380	5	11	2	6
23384	5	8	3	4
23386	7	23	6	10
23387	2	9	1	5
23395	7	29	8	9
23396	0	4	2	0
23401	72	77	61	39
23405	4	11	0	5
23408	4	22	0	9
23410	6	24	2	12
23411	8	12	1	6
23429	4	11	0	2
23435	25	54	30	32
23443	18	46	37	23
23451	34	68	30	63
23461	3	4	0	1
23462	1	6	1	2
23463	15	17	10	4
23464	23	34	14	19
23466	18	44	4	15
23475	25	57	8	36
23476	35	63	69	33
23483	59	67	35	36
23492	5	19	6	8
23495	0	5	4	1
23499	64	64	55	34
23509	12	44	6	22
23510	3	9	2	5
23512	70	64	49	34
23522	268	124	257	101
23523	4	20	2	9
23528	9	29	3	6
23530	6	10	7	12
23533	2	2	1	0
23534	3	10	5	6
23536	10	15	8	14
23549	17	29	10	16
23552	1	2	0	0
23564	4	6	4	7
23566	6	39	9	12
23576	18	24	13	9
23581	7	34	6	10
23585	8	15	4	2
23588	28	38	12	24
23596	2	4	1	2
23597	2	9	2	1
23604	1	0	0	0
23617	1	7	0	11
23621	4	16	3	4
23624	3	5	1	0
23635	13	29	7	20
23636	8	21	4	14
23647	28	30	8	8
23649	2	6	0	0
23650	11	22	3	9
23654	1	1	1	2
23657	1	4	4	0
23658	24	24	30	21
23659	2	3	2	2
23670	38	66	24	49
23677	1	10	0	1
23678	11	32	9	15
23683	1	1	1	0
23710	5	16	2	8
23729	0	11	0	6
23743	17	31	5	13
23753	9	22	10	16
23761	32	61	23	45
23770	3	18	4	9
23774	4	2	1	0
23786	5	17	3	16
24138	4	13	2	10
24140	4	26	4	11
24148	16	39	23	35
24149	20	38	6	19
25778	0	3	1	0
25793	87	69	97	38
25797	14	32	2	11
25799	32	42	9	20
25800	16	33	11	9
25801	3	24	5	8
25803	52	44	37	20
25805	14	34	22	20
25819	6	5	3	11
25824	4	16	2	7
25825	9	20	6	5
25836	5	9	4	15
25839	83	79	44	56
25842	4	23	4	7
25861	8	11	2	5
25865	8	34	2	14
25874	12	10	1	8
25885	3	10	1	1
25888	5	4	0	2
25898	4	7	2	1
25913	2	12	5	9
25925	0	9	0	4
25932	6	21	10	10
25937	11	21	8	6
25942	11	20	6	19
25948	8	9	3	7
25949	5	17	1	8
25966	74	76	46	41
25976	82	67	36	52
25987	6	12	2	6
25989	29	59	26	35
26001	5	28	14	8
26007	2	4	0	0
26020	22	27	9	8
26036	7	6	5	5
26039	3	17	1	2
26054	16	34	21	24
26064	7	7	2	2
26086	13	43	17	15
26108	2	7	2	1
26128	3	22	2	8
26136	1	10	0	1
26137	59	57	59	42
26147	5	23	4	3
26149	16	51	20	39
26191	3	6	2	1
26205	4	9	1	4
26227	14	28	3	9
26229	1	11	2	2
26235	8	26	4	5
26271	1	5	1	4
26277	17	40	13	28
26292	20	21	8	1
26298	0	18	1	9
26301	8	18	4	6
26353	2	11	0	4
26472	57	58	27	24
26511	6	15	3	4
26520	18	32	8	14
26523	1	13	3	9
26524	1	3	1	0
26574	9	33	4	11
26576	1	2	0	3
26750	1	2	1	2
26762	10	22	5	9
26959	9	13	8	7
26986	132	62	56	62
26993	88	77	129	75
26994	8	26	10	24
26996	1	11	3	8
27010	1	4	0	0
27020	74	84	55	44
27032	79	62	83	43
27034	1	22	6	4
27035	24	42	21	22
27076	3	22	0	8
27095	49	59	31	25
27097	0	2	3	2
27102	0	9	2	0
27109	17	22	18	10
27113	4	28	4	17
27125	18	41	26	38
27148	4	19	4	6
27154	37	47	16	20
27161	4	15	1	5
27185	7	18	7	11
27197	4	12	5	4
27198	12	25	6	9
27199	6	17	6	5
27201	15	40	3	13
27231	1	13	4	9
27241	24	46	7	38
27242	98	84	49	44
27243	98	84	81	59
27244	20	42	7	21
27297	1	7	1	3
27316	18	37	4	8
27330	1	0	0	0
27333	6	24	9	19
27336	7	14	7	2
27346	4	14	3	11
27347	16	31	8	18
27430	0	4	1	5
27445	2	7	2	3
28511	4	5	4	8
28512	6	15	5	5
28514	0	2	4	0
28951	0	7	1	3
28955	0	0	0	1
28960	139	110	152	95
28964	9	20	4	11
28969	18	31	10	9
28985	1	6	1	0
28996	0	1	1	0
29074	4	35	3	13
29078	24	56	16	39
29079	8	34	3	15
29082	24	35	5	3
29083	6	20	5	5
29102	13	41	7	10
29103	4	13	1	13
29110	35	59	19	38
29116	0	14	7	3
29760	2	3	0	2
29763	20	37	10	9
29775	0	14	1	4
29850	8	30	6	8
29880	1	16	0	5
29883	15	33	6	24
29888	9	38	5	7
29890	6	25	4	6
29899	3	13	4	2
29904	1	3	1	2
29911	20	43	21	10
29915	13	38	2	15
29916	2	7	5	3
29922	0	8	4	4
29928	8	13	5	6
29933	0	4	0	1
29937	27	30	28	13
29940	2	14	0	5
29941	0	0	1	0
29946	2	12	1	4
29947	6	5	2	1
29956	1	12	1	5
29957	11	26	2	6
29959	7	30	9	22
29968	2	3	0	2
29978	34	52	14	19
29982	1	17	6	5
29984	8	12	4	11
29994	2	19	2	6
29998	1	3	1	5
30001	8	10	5	6
30811	1	4	2	2
30836	42	48	19	23
30849	34	54	8	21
50488	0	4	0	0
50604	20	55	9	13
50808	68	76	70	66
50810	51	72	62	48
50813	24	36	10	14
50814	72	48	41	22
50846	6	24	8	7
50865	31	40	28	35
50943	8	22	3	4
51001	3	10	1	2
51002	14	25	17	23
51005	15	32	4	13
51014	2	10	2	4
51015	36	50	60	53
51021	64	34	47	12
51022	9	23	14	15
51024	2	3	0	1
51026	4	25	6	10
51027	1	17	0	8
51031	3	4	2	3
51053	8	38	5	22
51056	6	14	6	13
51070	33	36	20	22
51071	17	33	10	24
51079	1	4	3	3
51086	0	1	0	0
51096	3	23	0	13
51097	10	20	7	20
51105	2	6	3	0
51109	4	8	1	3
51116	15	14	4	9
51128	3	9	2	7
51131	1	18	5	4
51135	1	15	1	0
51160	58	43	59	52
51170	7	43	6	34
51172	5	17	1	12
51174	18	43	12	20
51176	11	15	5	9
51181	2	4	0	3
51182	24	35	7	14
51203	9	29	6	7
51222	9	31	6	11
51231	25	48	21	30
51265	1	3	0	0
51268	0	15	1	5
51271	6	19	5	4
51274	7	32	6	9
51282	4	3	0	2
51284	31	58	13	29
51290	84	71	112	43
51292	18	13	1	13
51293	48	32	24	16
51295	53	68	18	31
51311	1	11	1	1
51314	0	1	0	1
51330	5	16	2	6
51335	12	10	2	13
51347	38	51	18	17
51375	13	36	9	15
51380	8	25	6	9
51382	61	58	141	34
51385	14	36	19	22
51422	4	13	2	3
51433	2	8	1	1
51441	6	22	11	17
51444	6	19	6	13
51447	4	16	2	3
51451	10	22	9	13
51460	6	12	2	4
51465	5	17	2	7
51466	2	10	1	3
51478	0	5	1	2
51495	21	40	7	20
51520	4	18	1	10
51530	2	7	0	0
51545	0	13	1	3
51547	2	8	2	7
51548	1	9	5	9
51564	20	37	14	20
51569	6	18	3	5
51586	8	27	4	18
51588	14	22	5	17
51593	37	63	47	34
51599	2	13	1	5
51601	7	22	10	10
51635	129	76	117	80
51655	3	15	2	4
51678	0	2	0	0
51684	10	16	8	6
51701	5	21	0	3
51704	7	18	5	4
51715	4	22	7	4
51719	2	3	4	6
51720	2	18	1	16
51727	5	39	4	8
51728	11	27	6	5
51734	2	15	5	7
51741	21	57	13	31
51742	3	7	0	4
51750	11	36	5	10
51752	8	26	5	10
51755	0	3	0	0
51776	23	42	13	15
51804	2	17	4	8
51805	2	2	2	2
53340	3	13	2	2
53343	174	103	118	105
53347	15	27	7	9
53354	1	0	1	1
53632	3	19	7	11
53831	18	37	9	14
53834	1	6	0	4
53836	3	13	1	11
53904	0	5	0	2
53944	0	1	2	0
54101	0	10	3	5
54103	0	2	0	2
54106	16	38	12	16
54107	4	4	2	3
54108	13	27	6	6
54205	8	33	6	8
54206	2	11	1	7
54386	25	46	36	39
54407	1	2	0	2
54438	8	44	2	22
54442	3	25	3	12
54469	23	66	10	36
54472	148	70	52	48
54490	3	14	3	7
54498	1	16	3	7
54499	11	13	5	5
54505	51	69	103	76
54512	45	64	27	37
54536	1	5	0	3
54541	126	93	100	72
54546	34	38	10	12
54555	234	129	224	106
54556	21	33	5	13
54566	4	18	7	10
54578	2	6	2	5
54583	22	39	12	40
54584	2	12	3	3
54600	2	6	1	4
54620	4	14	4	4
54623	154	99	165	89
54658	9	33	4	4
54659	8	21	1	3
54677	2	18	1	1
54681	29	49	25	28
54732	0	10	4	5
54733	8	28	14	12
54749	5	19	3	7
54788	12	29	8	10
54805	3	6	2	7
54807	1	12	0	5
54811	21	33	5	16
54815	8	34	6	11
54821	52	52	27	25
54822	0	1	0	0
54850	24	43	60	49
54851	30	53	19	28
54861	23	50	3	45
54881	5	5	5	2
54884	8	31	3	12
54899	4	30	2	3
54901	3	10	1	3
54915	6	17	4	7
54925	1	15	0	8
54931	2	4	0	3
54941	93	56	43	43
54957	27	32	18	23
54963	2	2	1	6
54986	0	1	1	0
54998	12	41	3	16
55008	5	7	2	2
55011	19	34	11	14
55012	2	12	1	5
55031	6	5	1	6
55033	0	6	3	0
55038	28	33	11	12
55054	18	33	36	20
55082	30	48	14	35
55107	8	17	3	7
55111	13	43	20	29
55120	10	37	28	20
55127	5	11	0	7
55129	87	74	58	99
55139	4	10	1	3
55143	1	12	1	1
55148	8	9	1	5
55163	14	26	7	5
55165	52	53	21	38
55176	24	41	8	16
55179	7	17	1	2
55191	19	20	12	15
55192	0	5	0	2
55193	14	23	2	17
55206	4	15	2	8
55214	3	21	6	8
55224	3	9	1	3
55226	6	18	7	4
55229	14	29	5	10
55234	7	23	7	9
55239	6	22	8	12
55256	0	16	3	9
55260	0	3	0	0
55274	15	32	5	6
55277	0	1	0	0
55278	190	108	76	110
55290	4	9	4	6
55300	34	57	19	28
55311	6	32	8	14
55312	20	25	3	20
55324	2	11	3	1
55328	2	5	2	0
55351	1	4	0	0
55359	0	7	1	4
55361	1	1	1	1
55366	2	4	0	2
55379	10	30	5	12
55422	3	12	0	1
55423	2	3	0	0
55437	11	27	9	10
55486	33	55	30	32
55500	10	24	2	20
55504	7	7	4	6
55509	12	27	3	13
55526	19	19	14	11
55532	4	5	4	4
55536	25	31	14	13
55556	37	70	35	57
55558	0	7	0	1
55561	1	3	0	0
55577	1	11	1	5
55589	1	0	0	0
55604	6	12	4	15
55608	10	23	8	13
55612	4	17	6	9
55617	2	2	2	2
55620	2	1	3	0
55631	7	25	1	9
55632	0	8	4	5
55634	5	36	5	15
55644	3	16	2	10
55646	0	1	0	0
55654	4	5	0	2
55657	5	12	2	2
55662	27	40	16	17
55699	35	28	39	14
55703	17	37	10	12
55715	2	16	4	5
55718	6	9	1	2
55722	21	49	20	15
55723	2	11	2	2
55728	0	2	0	1
55746	12	31	6	7
55748	5	13	1	4
55750	0	10	0	1
55770	3	16	2	4
55781	21	33	15	11
55793	6	23	4	7
55802	1	19	1	12
55809	2	11	0	1
55810	2	9	4	4
55818	46	68	23	48
55825	5	10	1	2
55832	1	14	2	7
55837	14	34	12	22
55847	10	6	4	9
55851	1	6	0	3
55869	6	15	0	5
55872	3	7	0	1
55876	20	30	9	9
55890	19	42	3	5
55892	8	38	4	7
55893	3	10	1	4
55897	2	19	0	6
55907	1	13	2	4
55914	4	5	2	1
55937	4	11	5	5
55958	3	28	3	3
55968	4	19	3	5
56033	8	20	4	8
56034	0	2	0	0
56139	6	12	4	17
56155	3	5	0	2
56164	0	7	2	0
56269	1	2	1	1
56521	4	8	0	1
56616	34	60	11	20
56647	8	31	13	15
56654	2	7	6	3
56670	5	21	3	6
56675	7	38	5	11
56731	11	29	2	4
56834	2	7	0	0
56848	9	26	15	16
56882	5	17	6	7
56889	49	27	71	32
56916	3	14	2	4
56922	2	17	2	7
56923	10	40	14	26
56924	1	1	0	0
56938	8	21	7	9
56940	16	38	11	18
56944	0	3	0	0
56956	21	48	14	8
56993	12	39	5	10
56997	57	56	73	48
56998	48	51	27	26
57007	1	16	7	9
57018	2	5	0	4
57019	2	5	0	1
57026	4	18	5	16
57048	12	24	6	8
57057	12	22	11	10
57117	4	8	2	12
57118	1	1	3	2
57121	6	8	1	1
57143	0	3	0	0
57144	1	4	0	2
57147	14	38	8	20
57149	2	15	2	9
57154	14	43	5	13
57157	1	17	5	14
57167	7	25	1	7
57172	1	13	0	4
57178	65	64	41	33
57192	5	16	4	7
57211	9	26	2	17
57215	5	19	2	11
57222	2	5	2	7
57326	10	23	5	11
57396	6	18	5	5
57404	4	10	0	2
57406	5	17	0	8
57407	1	18	5	4
57410	1	4	1	0
57448	62	54	46	29
57459	4	14	4	6
57474	19	36	9	16
57491	0	7	1	6
57504	7	21	8	17
57507	1	0	1	5
57512	2	15	2	3
57520	8	15	4	5
57521	18	42	9	22
57534	2	1	0	0
57538	1	0	0	1
57541	11	29	19	32
57547	7	33	8	8
57551	0	10	1	9
57594	1	7	3	1
57616	45	57	25	21
57623	6	15	4	4
57634	7	18	4	6
57657	1	11	1	7
57661	3	15	5	3
57665	2	17	3	3
57680	15	20	18	30
57684	7	14	6	14
57693	5	30	5	9
57720	1	12	4	9
57721	2	20	4	9
57761	4	16	4	5
57787	8	36	5	16
57798	73	69	38	50
57804	7	19	2	6
57819	1	6	2	5
57822	2	15	3	6
58158	3	6	2	0
58190	16	30	2	6
58472	19	32	24	24
58477	9	42	11	14
58478	16	19	8	6
58492	4	14	5	8
58495	4	25	6	11
58497	6	8	1	6
58499	6	12	3	8
58508	17	36	11	17
58528	15	38	13	7
58533	12	34	16	15
58538	0	2	1	1
59286	3	15	8	13
59343	11	24	3	10
59348	0	10	0	9
59350	2	2	2	4
59352	24	47	20	21
60468	4	15	0	1
60493	20	34	4	7
60528	16	28	22	20
60598	14	25	3	13
63027	1	8	3	4
63874	3	5	1	3
63891	14	25	8	6
63892	56	57	16	33
63929	21	37	7	11
63933	13	37	2	15
63941	2	5	1	0
63948	1	12	3	6
64067	5	8	3	2
64077	7	21	2	9
64080	25	27	13	28
64087	6	7	1	3
64089	1	0	0	1
64094	8	13	5	4
64116	6	14	0	0
64121	8	28	9	11
64122	1	3	3	0
64123	1	15	1	4
64127	6	23	1	3
64135	3	5	0	2
64147	1	10	1	3
64167	5	10	0	2
64170	88	65	56	39
64175	3	6	4	2
64215	47	66	20	56
64219	2	20	4	10
64223	12	34	9	22
64240	7	4	2	14
64241	6	14	2	3
64282	2	3	0	5
64319	3	9	1	4
64324	2	14	2	7
64326	14	34	7	10
64333	0	5	0	4
64343	1	6	1	5
64376	3	16	2	15
64398	1	3	1	1
64400	1	19	3	15
64407	19	36	10	29
64422	6	26	2	3
64425	1	9	3	5
64428	6	10	3	2
64429	2	6	3	0
64478	2	3	4	0
64710	28	41	52	22
64714	0	4	0	1
64746	14	29	13	20
64750	17	28	5	13
64754	3	1	1	1
64764	48	68	51	52
64768	0	3	2	2
64781	2	7	0	1
64783	9	26	4	17
64786	81	73	47	66
64798	1	4	5	3
64805	9	11	3	5
64858	0	14	1	2
64863	6	16	4	5
64921	1	14	3	2
64943	0	5	1	1
65018	0	3	2	1
65057	3	4	1	1
65061	1	4	1	0
65123	6	16	1	4
65125	0	12	1	2
65217	5	16	3	7
65220	0	9	4	3
65243	12	26	12	11
65263	2	29	5	14
65264	2	14	2	3
65266	1	6	0	1
65267	0	0	0	1
65268	0	3	1	1
65975	29	62	46	57
66008	24	49	12	27
79001	3	9	1	3
79006	3	16	5	5
79012	0	4	3	3
79017	11	20	9	12
79071	8	9	7	4
79072	0	4	3	0
79073	77	68	86	50
79080	25	51	16	27
79088	1	6	2	2
79090	12	20	3	12
79094	6	8	3	10
79109	1	20	4	9
79135	2	7	3	8
79139	1	19	3	6
79142	37	60	16	26
79143	16	15	12	13
79145	5	35	5	24
79170	7	28	1	20
79174	2	8	1	1
79177	5	15	2	7
79187	17	30	7	12
79258	4	11	0	4
79366	3	8	2	4
79581	2	17	6	6
79600	6	11	4	12
79603	10	35	9	13
79618	3	15	1	3
79643	2	6	2	1
79646	0	2	0	0
79672	1	1	1	0
79675	0	2	0	1
79705	7	16	2	7
79711	20	43	3	15
79712	3	14	3	5
79716	6	14	2	4
79722	6	10	4	2
79724	64	73	54	48
79727	14	33	10	30
79733	6	7	5	6
79751	2	6	3	3
79759	1	14	0	2
79796	2	22	3	8
79834	2	12	1	8
79837	4	11	2	6
79850	3	8	2	4
79858	0	2	0	1
79862	1	6	1	1
79885	9	23	5	12
79891	5	24	4	8
79894	0	8	1	3
79902	21	18	3	9
79906	0	3	0	1
79921	4	7	2	2
79923	11	19	4	6
79934	0	3	3	1
79947	24	40	13	30
79960	7	20	2	4
79961	3	18	3	4
80018	5	15	3	6
80025	2	9	0	0
80122	0	4	0	1
80135	5	7	5	1
80150	17	28	4	8
80201	0	2	0	0
80204	16	42	20	29
80212	3	8	2	6
80216	0	5	2	3
80218	0	1	0	1
80230	11	37	8	13
